Session,Hyena,BodyCondition,TimeFirstSeen,LastSeenOld-Confirmed,TimeLastMention,TimeNextScan,Bloody?,AddedHyena
t6086,pky,normal,6:30,7:45,6:55,7:15,FALSE,
t6086,pt,normal,6:30,9:32,9:23,9:32,FALSE,
t6086,rcn,normal,7:08,8:15,8:15,8:34,FALSE,
t6086,rv,normal,6:30,,8:39,9:06,FALSE,
t6086,scy,normal,6:30,9:30,9:30,9:32,FALSE,
t6086,sd,normal,6:30,9:14,9:06,9:23,FALSE,
t6086,sun,normal,6:30,9:06,9:06,9:23,FALSE,
t6086,sy,normal,6:30,7:45,9:23,9:32,FALSE,
t6086,ua,normal,6:30,7:45,6:30,6:55,FALSE,
t6086,who,normal,6:30,8:03,8:03,8:34,FALSE,
t6086,zip,normal,6:30,7:45,6:55,7:15,FALSE,
t6086,,normal,6:30,,9:06,9:23,FALSE,scar
t61001,adon,normal,0:00,0:00,,,FALSE,
t61001,ali,normal,6:55,7:28,,,TRUE,
t61001,aqua,normal,7:07,7:28,,,TRUE,
t61001,arg,normal,6:56,7:28,,,FALSE,
t61001,art,normal,6:55,7:28,,,FALSE,
t61001,bab,normal,0:00,0:00,,,FALSE,
t61001,baez,normal,6:55,7:28,,,FALSE,
t61001,cart,normal,6:56,7:28,,,FALSE,
t61001,foz,normal,6:55,7:28,,,FALSE,
t61001,guci,normal,6:59,7:28,,,TRUE,
t61001,hel,normal,0:00,0:00,,,FALSE,
t61001,hex,normal,0:00,0:00,,,FALSE,
t61001,king,normal,7:07,7:28,,,TRUE,
t61001,ksi,normal,0:00,0:00,,,FALSE,
t61001,kto,normal,0:00,0:00,,,FALSE,
t61001,mig,normal,6:59,7:28,,,FALSE,
t61001,pan,normal,6:56,7:28,,,FALSE,
t61001,pisa,normal,6:55,7:28,,,FALSE,
t61001,sbl,normal,6:56,7:28,,,FALSE,
t61001,slm,normal,0:00,0:00,,,FALSE,
t61001,sntr,normal,6:59,7:28,,,FALSE,
t61001,sphx,normal,6:56,7:28,,,FALSE,
t61001,wlg,fat,7:03,7:28,,,FALSE,
t6106,coch,normal,8:19,8:26,,,FALSE,
t6106,ger,normal,8:19,8:26,,,FALSE,
t6106,ot,normal,8:19,8:26,,,FALSE,
t6106,rv,normal,8:19,8:26,,,FALSE,
t6106,scy,normal,8:19,8:26,,,FALSE,
t6107,,normal,18:11,18:47,,,FALSE,sd
t6107,bb,normal,18:43,18:47,,,FALSE,
t6107,bern,normal,18:23,18:47,,,FALSE,
t6107,coch,normal,17:56,18:47,,,TRUE,
t6107,fa,normal,17:56,18:47,,,FALSE,
t6107,fn,normal,18:43,18:47,,,FALSE,
t6107,ger,normal,18:43,18:47,,,FALSE,
t6107,gol,normal,17:56,18:47,,,FALSE,
t6107,hg,normal,18:43,18:47,,,FALSE,
t6107,jab,normal,17:56,18:47,,,FALSE,
t6107,jj,normal,18:43,18:47,,,FALSE,
t6107,lg,normal,17:56,18:47,,,FALSE,
t6107,scar,normal,18:43,18:47,,,FALSE,
t6107,sy,normal,18:43,18:47,,,FALSE,
t6107,tz,gaunt,18:22,18:47,,,FALSE,
t61582,adon,normal,6:07,6:37,6:37,6:37,FALSE,
t61582,aqua,normal,6:07,6:37,6:37,6:37,FALSE,
t61582,arg,normal,6:11,6:37,6:37,6:37,FALSE,
t61582,art,normal,6:07,6:37,6:37,6:37,FALSE,
t61582,bca,normal,6:22,6:37,6:37,6:37,FALSE,
t61582,foz,normal,6:11,6:37,6:37,6:37,FALSE,
t61582,hel,normal,6:07,6:48,,,FALSE,
t61582,hrlm,normal,6:11,6:37,6:37,6:37,FALSE,
t61582,mig,normal,6:07,6:37,6:37,6:37,FALSE,
t61582,mos,normal,6:22,6:37,6:37,6:37,FALSE,
t61582,mrph,normal,6:07,6:37,6:37,6:37,FALSE,
t61582,oak,normal,6:22,6:37,6:37,6:37,FALSE,
t61582,pan,normal,6:07,6:37,6:37,6:37,FALSE,
t61582,pisa,normal,6:11,6:37,6:37,6:37,FALSE,
t61582,slm,normal,6:11,6:48,,,FALSE,
t61582,sphx,normal,6:11,6:37,6:37,6:37,FALSE,
t61950,adon,normal,7:43,8:46,,,FALSE,
t61950,ali,normal,7:43,8:46,,,FALSE,
t61950,aqua,normal,7:43,8:46,,,FALSE,
t61950,arg,normal,7:43,8:46,,,FALSE,
t61950,art,normal,7:43,8:46,,,FALSE,
t61950,baez,normal,7:43,8:46,,,FALSE,
t61950,cart,normal,7:43,8:46,,,FALSE,
t61950,chap,normal,7:43,8:46,,,FALSE,
t61950,foz,normal,7:43,8:46,,,FALSE,
t61950,guci,normal,7:43,8:46,,,FALSE,
t61950,hel,normal,7:43,8:46,,,FALSE,
t61950,hex,normal,7:43,8:46,,,FALSE,
t61950,hrlm,normal,0:00,0:00,,,FALSE,
t61950,jic,normal,7:43,8:46,,,FALSE,
t61950,ksi,normal,7:43,8:46,,,FALSE,
t61950,mig,normal,7:43,8:46,,,FALSE,
t61950,mos,normal,8:44,8:46,,,FALSE,
t61950,mrph,normal,7:43,8:46,,,FALSE,
t61950,pan,normal,7:43,8:46,,,FALSE,
t61950,pisa,normal,0:00,0:00,,,FALSE,
t61950,rav,normal,7:43,8:46,,,FALSE,
t61950,sam,normal,7:43,8:46,,,FALSE,
t61950,sbl,normal,7:43,8:46,,,FALSE,
t61950,slm,normal,7:43,8:46,,,FALSE,
t61950,sntr,normal,7:43,8:46,,,FALSE,
t61950,tab,normal,7:43,8:46,,,FALSE,
t61950,wlg,normal,7:43,8:46,,,FALSE,
t61950,yog,normal,7:43,8:46,,,FALSE,
t62088,ffl,normal,6:48,6:48,,,FALSE,
t6228,23s,normal,6:43,6:56,,,FALSE,
t6228,bb,normal,6:40,7:06,,,FALSE,
t6228,bil,normal,0:00,0:00,,,FALSE,
t6228,bsh,normal,6:54,7:06,,,FALSE,
t6228,cr,normal,0:00,0:00,,,FALSE,
t6228,es,normal,6:43,7:15,,,FALSE,
t6228,fa,normal,6:40,6:54,,,FALSE,
t6228,fd,normal,0:00,0:00,,,FALSE,
t6228,fn,normal,0:00,0:00,,,FALSE,
t6228,gil,normal,6:40,7:06,,,FALSE,
t6228,gol,normal,6:43,7:00,,,FALSE,
t6228,gw,normal,0:00,0:00,,,FALSE,
t6228,hg,normal,0:00,0:00,,,FALSE,
t6228,hob,normal,6:43,7:15,,,FALSE,
t6228,jab,normal,6:40,7:06,,,FALSE,
t6228,jb,normal,0:00,0:00,,,FALSE,
t6228,kl,normal,0:00,0:00,,,FALSE,
t6228,kxb,normal,6:40,7:06,,,FALSE,
t6228,lbm,normal,0:00,0:00,,,FALSE,
t6228,ot,normal,6:40,7:06,,,FALSE,
t6228,par,normal,0:00,0:00,,,FALSE,
t6228,pt,normal,6:29,7:10,,,FALSE,
t6228,rm,normal,0:00,0:00,,,FALSE,
t6228,rv,normal,6:43,7:06,,,FALSE,
t6228,sun,normal,6:43,7:06,,,FALSE,
t6228,sx,normal,6:43,7:15,,,FALSE,
t6228,sy,normal,6:47,7:00,,,FALSE,
t6228,tit,normal,0:00,0:00,,,FALSE,
t6228,ua,normal,6:17,7:10,,,FALSE,
t6228,who,normal,6:59,7:02,,,FALSE,
t62413,arg,normal,6:20,6:33,,,FALSE,
t62413,jeff,normal,6:07,6:27,,,FALSE,
t62413,nav,normal,6:07,6:27,,,FALSE,
t62413,roos,normal,6:07,6:27,,,FALSE,
t62413,sbl,normal,6:33,6:33,,,FALSE,
t62861,aqua,normal,18:33,18:40,,,TRUE,
t62861,cart,normal,18:33,18:40,,,TRUE,
t62861,ffl,normal,18:33,18:40,,,TRUE,
t63323,ali,normal,6:57,,7:23,7:25,FALSE,
t63323,aqua,normal,6:57,7:29,,,FALSE,
t63323,foz,normal,6:57,7:35,,,FALSE,
t63323,hel,normal,6:57,7:29,,,FALSE,
t63323,hrlm,normal,7:21,7:35,,,FALSE,
t63323,kto,normal,7:30,7:35,,,FALSE,
t63323,mrph,normal,6:57,7:35,,,FALSE,
t63323,nav,normal,7:30,7:35,,,FALSE,
t63323,pan,normal,6:57,7:29,,,FALSE,
t63323,sam,normal,6:57,7:29,,,FALSE,
t63323,vdg,normal,0:00,0:00,,,FALSE,
t6419,bail,normal,0:00,0:00,,,FALSE,
t6419,dj,normal,0:00,0:00,,,FALSE,
t6419,jaw,normal,0:00,0:00,,,FALSE,
t6419,kb,normal,0:00,0:00,,,FALSE,
t6419,kl,normal,0:00,0:00,,,FALSE,
t6419,rm,normal,0:00,0:00,,,FALSE,
t6419,rv,normal,7:25,8:10,,,FALSE,
t6419,ua,normal,0:00,0:00,,,FALSE,
t64205,hel,normal,6:14,6:28,,,FALSE,
t64205,lav,normal,6:21,6:28,,,FALSE,
t64205,mig,normal,6:14,6:28,,,FALSE,
t64205,mrph,normal,6:14,6:28,,,FALSE,
t64205,pan,normal,6:14,6:28,,,FALSE,
t64205,srn,normal,6:14,6:28,,,FALSE,
t64258,bca,fat,6:51,7:08,,,FALSE,
t64258,cen,normal,6:51,7:08,,,FALSE,
t64258,foz,normal,6:51,7:08,,,FALSE,
t64258,mig,normal,6:51,7:08,,,FALSE,
t64258,pan,normal,6:51,7:08,,,FALSE,
t64258,srn,normal,6:51,7:08,,,FALSE,
t64386,adon,normal,6:08,,6:32,7:01,FALSE,
t64386,arg,normal,6:18,,6:32,7:01,FALSE,
t64386,art,normal,6:08,,6:32,7:01,FALSE,
t64386,baez,normal,6:18,,6:18,7:01,FALSE,
t64386,bca,normal,6:34,,6:34,7:01,FALSE,
t64386,cart,normal,6:32,,6:34,7:01,FALSE,
t64386,cen,normal,6:08,,6:32,7:01,FALSE,
t64386,chap,normal,6:25,,6:29,7:01,FALSE,
t64386,foz,normal,6:08,,6:32,7:01,FALSE,
t64386,hel,normal,6:08,,6:32,7:01,FALSE,
t64386,hex,normal,6:37,,6:40,7:01,FALSE,
t64386,jic,normal,6:37,,7:01,7:01,FALSE,
t64386,mig,normal,6:08,,6:32,7:01,FALSE,
t64386,mrph,fat,6:08,6:32,,,FALSE,
t64386,oak,normal,6:24,,6:49,7:01,FALSE,
t64386,pan,normal,6:08,,6:32,7:01,FALSE,
t64386,rav,normal,6:32,,6:32,7:01,FALSE,
t64386,sam,normal,6:24,,6:24,7:01,FALSE,
t64386,sbl,normal,6:29,7:01,,,FALSE,
t64386,srn,normal,6:08,,6:32,7:01,FALSE,
t64386,tab,normal,6:08,,6:32,7:01,FALSE,
t64386,wlg,normal,6:25,,6:25,7:01,FALSE,
t6452,bail,normal,7:18,7:49,,,FALSE,
t6452,bb,normal,7:18,7:48,,,FALSE,
t6452,es,normal,7:18,7:49,,,FALSE,
t6452,ger,normal,7:18,7:49,,,FALSE,
t6452,gil,normal,7:18,7:49,,,FALSE,
t6452,jab,normal,7:18,7:49,,,FALSE,
t6452,nav,normal,7:18,7:49,,,FALSE,
t6452,sd,normal,7:18,7:49,,,FALSE,
t6452,sun,normal,7:18,7:49,,,FALSE,
t6452,sx,normal,7:18,7:49,,,FALSE,
t6452,sy,normal,7:18,7:49,,,FALSE,
t6452,ua,normal,7:18,7:49,,,FALSE,
t6452,who,normal,7:18,7:49,,,FALSE,
t65544,adon,normal,17:32,18:18,,,TRUE,
t65544,aqua,normal,17:32,18:18,,,TRUE,
t65544,art,normal,17:32,18:18,,,TRUE,
t65544,baez,normal,17:32,18:10,18:03,18:18,FALSE,
t65544,cen,normal,17:39,18:18,,,FALSE,
t65544,chit,normal,18:18,18:18,,,FALSE,
t65544,foz,fat,17:32,18:18,,,TRUE,
t65544,guci,normal,17:32,18:16,18:14,18:18,TRUE,
t65544,hel,normal,17:32,18:18,,,TRUE,
t65544,hon,normal,18:04,18:18,,,FALSE,
t65544,hrlm,normal,18:18,18:18,,,FALSE,
t65544,jord,normal,17:48,18:18,,,FALSE,
t65544,juno,normal,17:44,18:18,,,FALSE,
t65544,kto,normal,18:18,18:18,,,FALSE,
t65544,loki,normal,18:02,18:18,,,FALSE,
t65544,mono,normal,18:18,18:18,,,FALSE,
t65544,mos,fat,17:32,18:18,,,TRUE,
t65544,mp,normal,18:04,18:18,,,FALSE,
t65544,mrph,normal,17:32,18:18,,,TRUE,
t65544,pan,normal,17:32,17:38,17:32,17:44,TRUE,
t65544,parc,normal,18:18,18:18,,,FALSE,
t65544,que,normal,0:00,0:00,,,FALSE,
t65544,rav,normal,17:39,18:18,,,FALSE,
t65544,sam,normal,17:32,17:53,17:44,18:02,FALSE,
t65544,tab,fat,17:32,18:18,,,TRUE,
t65544,tilt,normal,17:48,18:02,18:01,18:02,FALSE,
t65544,wlg,normal,17:41,17:53,17:44,18:02,FALSE,
t6564,23s,normal,7:46,8:02,,,FALSE,
t6564,agp,normal,7:46,8:02,,,FALSE,
t6564,bag,normal,7:46,8:02,,,FALSE,
t6564,bb,normal,7:46,8:02,,,FALSE,
t6564,bsh,normal,7:46,8:02,,,FALSE,
t6564,coch,normal,7:46,8:02,,,FALSE,
t6564,dj,normal,7:46,8:02,,,FALSE,
t6564,fa,normal,7:46,8:02,,,FALSE,
t6564,fn,normal,7:46,8:02,,,FALSE,
t6564,ger,normal,7:46,8:02,,,FALSE,
t6564,gil,normal,7:46,8:02,,,FALSE,
t6564,gol,normal,7:46,8:02,,,FALSE,
t6564,jab,normal,7:46,8:02,,,FALSE,
t6564,ot,normal,7:46,8:02,,,FALSE,
t6564,pt,normal,7:46,8:02,,,FALSE,
t6564,sx,normal,7:46,8:02,,,FALSE,
t6564,sy,normal,7:46,8:02,,,FALSE,
t6564,ua,normal,7:46,8:02,,,FALSE,
t6564,who,normal,7:46,8:02,,,FALSE,
t6564,zip,normal,7:46,8:02,,,FALSE,
t6626,fa,normal,7:21,7:24,,,FALSE,
t6626,hk,normal,6:54,7:24,,,FALSE,
t6626,pt,normal,6:54,7:00,,,FALSE,
t6626,who,normal,6:54,7:00,,,FALSE,
t66407,adon,normal,7:33,8:03,8:02,8:04,FALSE,
t66407,aqua,normal,7:33,0:00,7:49,8:04,FALSE,
t66407,art,normal,7:32,8:18,8:18,8:18,FALSE,
t66407,bab,normal,7:33,0:00,7:49,8:04,FALSE,
t66407,baez,normal,7:29,8:12,8:04,8:18,FALSE,
t66407,blue,normal,7:32,0:00,7:46,7:49,FALSE,
t66407,ccp,normal,7:20,8:03,8:02,8:04,FALSE,
t66407,foz,fat,7:34,8:18,8:02,8:04,FALSE,
t66407,hel,normal,7:29,8:18,8:04,8:18,FALSE,
t66407,hrlm,normal,6:49,8:18,8:13,8:18,FALSE,
t66407,juba,normal,7:14,8:18,8:02,8:04,FALSE,
t66407,kto,normal,6:49,8:18,7:49,8:04,FALSE,
t66407,mono,normal,7:32,8:18,7:49,8:04,FALSE,
t66407,mos,normal,6:49,8:18,8:04,8:18,TRUE,
t66407,pan,normal,6:49,8:18,7:49,8:04,TRUE,
t66407,sam,normal,7:32,8:18,7:49,8:04,FALSE,
t66407,sntr,normal,7:14,8:18,8:04,8:18,FALSE,
t66407,srn,normal,7:32,8:18,8:18,8:18,FALSE,
t66407,vdg,normal,7:32,8:18,7:49,8:04,FALSE,
t66407,yog,normal,6:50,8:18,7:22,7:26,FALSE,
t66419,adon,normal,8:40,8:48,,,FALSE,
t66419,ali,normal,8:40,8:48,,,FALSE,
t66419,aqua,normal,8:40,8:48,,,FALSE,
t66419,arg,normal,8:40,8:48,,,FALSE,
t66419,art,normal,8:40,8:48,,,FALSE,
t66419,foz,normal,8:40,8:48,,,FALSE,
t66419,guci,normal,8:40,8:48,,,FALSE,
t66419,hel,normal,8:40,8:48,,,FALSE,
t66419,hex,normal,8:40,8:48,,,FALSE,
t66419,juno,normal,8:40,8:48,,,FALSE,
t66419,lav,normal,8:40,8:48,,,FALSE,
t66419,loki,normal,8:40,8:48,,,FALSE,
t66419,mono,normal,8:40,8:48,,,FALSE,
t66419,mos,normal,8:40,8:48,,,FALSE,
t66419,mp,normal,8:40,8:48,,,FALSE,
t66419,oak,normal,8:40,8:48,,,FALSE,
t66419,pan,normal,8:40,8:48,,,FALSE,
t66419,roos,normal,8:40,8:48,,,FALSE,
t66419,sam,normal,8:40,8:48,,,FALSE,
t66419,sntr,normal,8:40,8:48,,,FALSE,
t66419,wlg,normal,8:40,8:48,,,FALSE,
t6665,coch,normal,6:38,7:00,,,FALSE,
t6665,dj,normal,6:38,7:46,,,FALSE,
t6665,pt,normal,6:38,7:00,,,FALSE,
t6665,rcn,normal,6:38,6:49,,,FALSE,
t6665,sd,normal,6:38,6:49,,,FALSE,
t6665,sun,normal,6:38,6:49,,,FALSE,
t6665,sy,normal,6:38,7:46,,,FALSE,
t6665,who,normal,6:38,6:49,,,FALSE,
t6699,sd,normal,8:41,8:41,,,FALSE,
t6699,who,normal,8:45,9:15,,,FALSE,
t671,27,normal,6:56,7:08,,,FALSE,
t671,46,normal,0:00,0:00,,,FALSE,
t671,67sm,normal,0:00,0:00,,,FALSE,
t671,79,normal,6:56,7:08,,,FALSE,
t671,ap,normal,6:56,7:08,,,FALSE,
t671,b,normal,6:56,7:08,,,FALSE,
t671,brad,normal,6:56,7:08,,,FALSE,
t671,bsh,normal,6:56,7:08,,,FALSE,
t671,coch,normal,6:56,7:08,,,FALSE,
t671,csl,normal,6:56,7:08,,,FALSE,
t671,dj,normal,0:00,0:00,,,FALSE,
t671,hd,normal,7:02,7:08,,,FALSE,
t671,hol,normal,0:00,0:00,,,FALSE,
t671,kb,normal,6:56,7:08,,,FALSE,
t671,kbk,normal,6:54,7:08,,,FALSE,
t671,pb,normal,6:56,7:08,,,FALSE,
t671,q,normal,7:02,7:08,,,FALSE,
t671,sr,normal,6:58,7:08,,,FALSE,
t671,ua,normal,6:56,7:08,,,FALSE,
t671,wh,normal,0:00,0:00,,,FALSE,
t67607,srn,normal,7:19,7:29,,,TRUE,
t67607,tab,normal,7:18,7:29,,,FALSE,
t67623,adon,normal,6:20,6:25,,,FALSE,
t67623,arg,normal,6:20,,7:14,7:26,FALSE,
t67623,art,normal,6:20,6:54,,,FALSE,
t67623,baez,normal,7:08,,7:16,7:26,FALSE,
t67623,blue,normal,6:20,6:25,,,FALSE,
t67623,cen,normal,6:20,6:25,,,FALSE,
t67623,guci,normal,6:20,6:25,,,FALSE,
t67623,hel,normal,6:20,6:25,,,FALSE,
t67623,hon,normal,6:20,6:25,,,FALSE,
t67623,juno,normal,6:20,6:26,,,FALSE,
t67623,kryp,normal,6:20,,7:14,7:26,FALSE,
t67623,lav,normal,6:20,6:25,,,FALSE,
t67623,molo,normal,6:20,6:25,,,FALSE,
t67623,parc,normal,6:20,6:25,,,FALSE,
t67623,roos,normal,6:20,7:05,,,FALSE,
t67623,srn,normal,6:59,7:10,,,FALSE,
t67623,tab,normal,6:20,,7:14,7:26,FALSE,
t67623,vdg,normal,6:20,6:25,,,FALSE,
t67756,foz,normal,18:21,18:36,18:38,18:39,FALSE,
t67756,juno,normal,18:24,18:36,18:34,18:39,FALSE,
t67756,mig,normal,18:19,18:33,18:32,18:34,FALSE,
t67756,mrph,normal,18:21,18:36,,,FALSE,
t67756,roos,normal,18:25,18:36,,,FALSE,
t67756,tilt,normal,18:21,18:36,,,FALSE,
t67880,,normal,6:59,,7:39,7:39,FALSE,adon
t67880,,normal,6:59,,6:59,7:18,FALSE,aqua
t67880,,normal,6:59,,6:59,7:18,FALSE,art
t67880,,normal,6:59,,7:39,7:39,FALSE,cen
t67880,,normal,7:22,,7:39,7:39,FALSE,chit
t67880,,normal,6:59,,7:31,7:39,FALSE,ffl
t67880,,normal,6:59,,7:22,7:39,FALSE,foz
t67880,,normal,7:18,,7:22,7:39,FALSE,hara
t67880,,normal,6:59,,7:10,7:18,FALSE,juno
t67880,,normal,6:59,,6:59,7:18,FALSE,kto
t67880,,normal,6:59,,7:27,7:39,FALSE,loki
t67880,,normal,6:59,,7:39,7:39,FALSE,mig
t67880,,normal,6:59,,7:25,7:39,FALSE,mono
t67880,,normal,7:28,,7:28,7:39,FALSE,mos
t67880,,normal,6:59,,7:39,7:39,FALSE,mrph
t67880,,normal,6:59,,7:18,7:22,FALSE,oak
t67880,,normal,6:59,,7:31,7:39,FALSE,pan
t67880,,normal,6:59,,7:39,7:39,FALSE,srn
t67880,,normal,6:59,,7:39,7:39,FALSE,tpe
t67880,,,,,,,FALSE,
t68053,tab,normal,5:27,5:34,,,FALSE,
t68867,aqua,normal,7:51,7:51,,,FALSE,
t68867,art,normal,7:51,7:51,,,FALSE,
t68867,ffl,normal,7:44,7:51,,,FALSE,
t68867,guci,normal,7:44,7:51,,,FALSE,
t69037,adon,fat,9:25,,10:06,10:14,FALSE,
t69037,bca,fat,9:25,,9:25,9:30,FALSE,
t69037,cen,fat,9:25,10:15,,,FALSE,
t69037,foz,normal,9:23,9:23,10:06,10:14,FALSE,
t69037,guci,obese,9:25,,9:30,9:50,FALSE,
t69037,molo,normal,9:25,,9:30,9:50,FALSE,
t69037,mp,fat,9:25,10:15,,,FALSE,
t69037,pan,normal,9:23,10:15,,,FALSE,
t69037,roos,normal,9:25,10:15,,,FALSE,
t69037,tab,normal,9:46,,9:50,10:06,FALSE,
t69384,,normal,17:47,,18:37,18:52,FALSE,adon
t69384,,normal,17:47,,18:37,18:52,FALSE,alfe
t69384,,normal,17:47,,18:37,18:52,FALSE,amaz
t69384,,normal,17:47,,18:52,18:59,FALSE,aqua
t69384,,normal,17:47,,17:47,18:01,FALSE,arg
t69384,,fat,17:47,,18:37,18:52,TRUE,art
t69384,,normal,17:47,,18:37,18:52,FALSE,atac
t69384,,normal,17:47,,18:16,18:37,FALSE,bab
t69384,,normal,17:47,,17:47,18:01,FALSE,baez
t69384,,normal,17:47,,18:33,18:37,FALSE,bca
t69384,,fat,17:47,,18:37,18:52,FALSE,chit
t69384,,normal,17:47,,18:52,18:59,FALSE,dra
t69384,,normal,17:47,,18:37,18:52,FALSE,foz
t69384,,normal,17:47,,17:51,18:01,FALSE,gel
t69384,,normal,17:47,,17:51,18:01,FALSE,guci
t69384,,normal,18:00,,18:13,18:37,FALSE,hamm
t69384,,fat,17:47,,18:37,18:52,TRUE,hel
t69384,,normal,17:50,,18:52,18:59,FALSE,hex
t69384,,normal,17:47,,17:51,18:01,FALSE,hon
t69384,,normal,17:47,,18:52,18:59,FALSE,hrlm
t69384,,fat,17:47,,18:13,18:37,TRUE,juno
t69384,,normal,18:13,,18:23,18:37,FALSE,kto
t69384,,normal,17:47,,18:37,18:52,FALSE,lav
t69384,,fat,17:47,,18:13,18:37,TRUE,mgta
t69384,,fat,17:47,,18:52,18:59,TRUE,mos
t69384,,fat,17:47,,18:37,18:52,TRUE,mrph
t69384,,fat,17:43,,18:13,18:37,TRUE,pan
t69384,,normal,17:50,,17:51,18:01,FALSE,que
t69384,,normal,18:07,,18:52,18:59,FALSE,sam
t69384,,normal,17:47,,18:13,18:37,FALSE,sbl
t69384,,normal,17:47,,17:50,18:01,FALSE,tab
t69384,,normal,17:47,,18:52,18:59,FALSE,tilt
t69384,,normal,17:51,,17:51,18:01,FALSE,tpe
t69384,,normal,17:47,,17:47,18:01,FALSE,wrwk
t69549,bab,normal,18:11,18:14,,,FALSE,
t69549,guci,normal,18:10,18:13,,,FALSE,
t69549,roos,normal,18:10,18:14,,,FALSE,
t69549,sam,normal,18:10,18:14,,,FALSE,
t69651,cen,normal,7:08,7:24,,,FALSE,
t69651,roos,normal,7:08,7:24,,,FALSE,
t70073,art,normal,18:00,18:01,,,FALSE,
t70073,sam,normal,18:00,18:01,,,FALSE,
t70078,ali,normal,19:32,,19:32,19:40,FALSE,
t70078,dion,normal,19:16,,19:20,19:24,FALSE,
t70078,dth,normal,19:16,,19:20,19:24,FALSE,
t70078,ffl,normal,19:28,19:40,,,FALSE,
t70078,foz,normal,19:16,,19:24,19:40,FALSE,
t70078,hamm,normal,19:19,,19:21,19:24,FALSE,
t70078,juno,normal,19:19,,19:23,19:24,TRUE,
t70078,lav,fat,19:16,19:20,,,TRUE,
t70078,mrph,normal,19:16,,19:24,19:40,FALSE,
t70078,srn,normal,19:24,,19:24,19:40,TRUE,
t70179,adon,normal,7:43,7:54,,,FALSE,
t70179,ali,normal,7:28,7:54,,,FALSE,
t70179,bca,normal,7:28,,7:28,7:29,FALSE,
t70179,blue,normal,0:00,0:00,,,FALSE,
t70179,ccp,normal,7:20,7:54,,,FALSE,
t70179,cen,normal,7:39,7:54,,,TRUE,
t70179,dra,normal,7:28,7:54,,,FALSE,
t70179,foz,normal,7:16,7:54,,,TRUE,
t70179,hrlm,normal,7:44,7:54,,,FALSE,
t70179,juba,normal,7:08,7:54,,,FALSE,
t70179,kto,normal,7:33,7:54,,,FALSE,
t70179,molo,fat,7:08,7:54,,,TRUE,
t70179,mrph,normal,7:08,7:54,,,TRUE,
t70179,oak,normal,7:08,,7:26,7:29,TRUE,
t70179,pan,fat,7:41,7:54,,,TRUE,
t70179,wlg,normal,7:08,,7:29,7:34,FALSE,
t70179,wrwk,normal,7:08,7:54,,,TRUE,
t70184,ccp,normal,8:38,8:49,,,FALSE,
t70184,cen,normal,8:38,8:43,,,FALSE,
t70184,foz,normal,8:38,8:43,,,FALSE,
t70184,juba,normal,8:38,8:49,,,FALSE,
t70184,molo,normal,8:38,8:49,,,FALSE,
t70184,mrph,normal,8:38,8:43,,,FALSE,
t70184,oak,normal,8:38,8:49,,,FALSE,
t7081,es,fat,6:57,7:08,,,FALSE,
t7081,gil,fat,6:53,7:09,,,FALSE,
t7081,hk,fat,7:29,7:09,,,FALSE,
t7081,jb,fat,6:53,7:09,,,FALSE,
t7081,jj,fat,6:53,7:09,,,FALSE,
t7081,kl,normal,6:53,7:09,,,FALSE,
t7081,rm,normal,6:53,7:09,,,FALSE,
t7081,sun,normal,0:00,0:00,,,FALSE,
t7081,sy,obese,6:53,7:09,,,FALSE,
t7081,who,fat,6:53,7:09,,,FALSE,
t71475,cen,normal,19:05,19:09,,,FALSE,
t71475,envy,normal,19:03,19:09,,,FALSE,
t71475,hara,normal,19:09,19:09,,,FALSE,
t71475,mos,normal,19:05,19:09,,,FALSE,
t71475,pan,normal,19:05,19:09,,,FALSE,
t71475,parc,normal,19:05,19:09,,,FALSE,
t71475,tilt,normal,19:00,19:09,,,FALSE,
t71475,turq,normal,19:05,19:09,,,FALSE,
t71681,aqua,normal,6:22,,8:06,8:16,FALSE,
t71681,foz,normal,6:54,,8:06,8:16,FALSE,
t71681,hara,normal,7:57,8:17,,,FALSE,
t71681,hon,normal,8:04,8:12,,,FALSE,
t71681,hrlm,normal,6:23,,7:45,8:00,FALSE,
t71681,kto,fat,8:09,,8:17,8:22,FALSE,
t71681,lyle,normal,7:20,,7:50,8:00,FALSE,
t71681,mono,normal,6:21,,7:30,7:45,FALSE,
t71681,mork,normal,7:58,8:17,,,FALSE,
t71681,oak,normal,6:23,,7:10,7:20,FALSE,
t71681,parc,normal,7:37,,8:17,8:22,FALSE,
t71681,que,normal,6:16,8:28,,,FALSE,
t71681,sbl,normal,6:40,,8:06,8:16,FALSE,
t71681,wlg,normal,6:22,8:17,,,FALSE,
t71681,wrwk,normal,6:16,,8:22,8:28,FALSE,
t72105,foz,normal,0:00,0:00,,,FALSE,
t72105,hex,normal,19:14,19:15,,,FALSE,
t72105,yog,normal,0:00,0:00,,,FALSE,
t72258,alfe,normal,7:55,8:03,,,FALSE,
t72258,lyle,normal,7:55,8:03,,,FALSE,
t72258,parc,normal,7:55,8:03,,,FALSE,
t72266,dion,normal,18:50,19:15,,,FALSE,
t72266,foz,normal,18:50,19:15,,,FALSE,
t72266,hel,normal,18:50,19:15,,,FALSE,
t72266,juno,normal,18:59,19:15,,,FALSE,
t72266,loki,normal,18:50,19:15,,,FALSE,
t72266,mgta,normal,18:56,19:15,,,FALSE,
t72266,oak,normal,18:50,19:15,,,FALSE,
