ID,Session,Hyena,Time,Order,Behavior,Target,Distance,Leader Y/N?,Food,Notes,IDold
4924,t37838,unids,7:00,1,mob,lion,1,FALSE,,most hyenas whoop gig app,6075
8146,t8699,mark,9:28,4,aproach,lions,1,FALSE,,,9780
6443,t75951,unids,6:21,1,mob,lions,1,FALSE,,surround subA male lion whoop brt sp app,7649
2408,t51306,nick,16:39,2,mob,,1,FALSE,,lioness abandons carc,3080
2415,t51306,mali,16:39,2,mob,,1,FALSE,,lioness abandons carc,3087
7228,t1088.2,bf,7:44,1,app,lioness,1,TRUE,,,8696
7227,t1088.2,bo,7:43,1,app,lioness,1,FALSE,,,8695
2253,t22367,ua,7:23,1,brt low app,lion,1,TRUE,,,2884
6084,t77667,baez,8:22,2,fd,,1,FALSE,hippo carcass,,7287
8145,t8699,bail,9:28,4,aproach,lions,1,FALSE,,,9779
3221,t3001,ua,17:14,1,app lions,,1,FALSE,,,4020
7715,t567,mw,8:54,1,app,,1,FALSE,,,9305
1630,t67623,arg,6:35,2,dist,,1,FALSE,,lion app tab then tab bo,2203
2418,t51306,mln,16:39,2,mob,,1,FALSE,,lioness abandons carc,3090
2420,t51306,det,16:39,2,mob,,1,FALSE,,lioness abandons carc,3092
2421,t51306,art,16:39,2,mob,,1,FALSE,,lioness abandons carc,3093
1729,t15357,darw,6:55,2,mob,,1,FALSE,,,2303
7226,t1088.2,bf,7:43,2,app,lioness,1,TRUE,,,8694
13890,t58193,tia,17:56,0,dist,lion,1,FALSE,,,0
13895,t58193,baez,17:57,0,dist,lion,1,FALSE,,,0
13894,t58193,guci,17:57,0,dist,lion,1,FALSE,,,0
13893,t58193,hex,17:57,0,dist,lion,1,FALSE,,,0
2464,t21394,ind,18:51,2,fds,,1,FALSE,buffalo carcass,,3137
2922,t17789,sein,18:05,1,dist,,1,FALSE,,"""by""",3685
2928,t15103.1,kip,18:41,1,bo,,1,FALSE,,in response to lion app chased them,3691
13891,t58193,sbl,17:56,0,dist,lion,1,FALSE,,,0
13897,t58193,hrm,17:57,0,dist,lion,1,FALSE,,,0
13889,t58193,adon,17:56,0,dist,lion,1,FALSE,,,0
1443,t28037,mp,7:21,2,wlk by lions,,1,FALSE,,,1944
4587,t16391,hml,6:08,1,dist,,1,FALSE,,"no response to lions app, just st/lk",5682
4586,t16391,nod,6:08,1,dist,,1,FALSE,,"no response to lions app, just st/lk",5681
4585,t16391,amar,6:08,1,dist,,1,FALSE,,"no response to lions app, just st/lk",5680
9182,t20815,UNIDs,7:09,1,mob,,1,FALSE,,,10923
13892,t58193,guci,17:56,0,dist,lion,1,FALSE,,,0
5382,t82236,pene,18:46,1,steals scrap,,1,FALSE,unknown scrap,,6556
1730,t15357,gil,6:55,2,mob,,1,FALSE,,,2304
4959,t37838,unids,7:23,1,mob,lion,1,FALSE,,,6110
2923,t17789,mrph,18:05,1,dist,,1,FALSE,,"""by""",3686
7224,t1088.2,bf,7:42,1,app,lioness,1,TRUE,,,8691
15294,t72442,atac,7:15,1,dist,lion,1,FALSE,,,0
15295,t72442,dion,7:15,1,dist,lion,1,FALSE,,,0
13896,t58193,mig,17:57,0,dist,lion,1,FALSE,,,0
3157,t58038,pan,6:31,1,mob,,1,FALSE,,"lion t2 lunges, hyenas squeal gig bo whoop",3956
5380,t82236,pene,18:44,2,app,lions,1,FALSE,,brt eb app,6554
6086,t77667,mork,8:22,4,fd,,1,FALSE,hippo carcass,,7289
3156,t58038,adon,6:31,1,mob,,1,FALSE,,"lion t2 lunges, hyenas squeal gig bo whoop",3955
2463,t21394,ger,18:51,1,fds,,1,FALSE,buffalo carcass,,3136
1444,t28037,bail,7:21,2,wlk by lions,,1,FALSE,,,1945
3150,t58038,mrph,6:30,12,t2 chased by lion and loses scrap,,1,FALSE,zebra scrap,lion steals scrap,3949
689,t10785,unid,18:18,1,mob lions,,1,FALSE,,chase away from kill. 3 run away 4th goes up tree,810
6085,t77667,tija,8:22,3,fd,,1,FALSE,hippo carcass,,7288
7604,t5271,fa,6:15,1,scan,,1,FALSE,,,9117
5361,t78815,atac,6:33,3,mob,lions,1,FALSE,,coal brt t1 app pt,6534
4006,t84963,twst,19:18,4,mob,,1,TRUE,,chase lions into thickest,4989
711,t10785,dd,18:25,1,"carries spine E, av w fd from several hyenas",,1,FALSE,spine and ribs of gnu,,832
6087,t77667,mgta,8:22,5,fd,,1,FALSE,hippo carcass,,7290
4007,t84963,styr,19:18,4,mob,,1,TRUE,,chase lions into thickest,4990
2533,t22543,bern,6:53,3,gets fd,,1,FALSE,gnu ribs,,3208
4008,t84963,tgpi,19:18,4,mob,,1,TRUE,,chase lions into thickest,4991
5827,t78795,ted,18:46,1,mob,lioness,1,FALSE,,coal brt t1 app lioness,7015
7603,t5271,zip,6:15,1,scan,,1,FALSE,,,9116
7602,t5271,quai,6:15,1,scan,,1,FALSE,,,9115
717,t10785,gil,18:26,1,chew scraps,,1,FALSE,origional carcass site,,838
7601,t5271,rcn,6:15,1,scan,,1,FALSE,,,9114
15624,s13829,hucn,19:07,4,mob,,1,FALSE,,,
4206,t49685,unids,6:54,1,mob,lion,1,FALSE,,one male lion remaiing on carcass,5196
2357,t31148,cam,7:30,1,bo,,1,FALSE,,scan - in response to app by lion,3029
5828,t78795,jeev,18:46,2,ignore,lioness,1,FALSE,,response to lioness roar/growl t2 lunge,7016
8109,t8699,mark,9:19,4,mob,lions,1,FALSE,,,9743
8108,t8699,bail,9:19,4,mob,lions,1,FALSE,,,9742
2536,t22543,bern,6:58,1,dist,,1,FALSE,,"app lions, app bern, gig bo",3211
4030,t38121,csn,19:12,1,fds,,1,FALSE,zebra,feeding with 5 lionesses (scan),5013
705,t10785,bal,18:24,1,carries leg E,,1,FALSE,gnu leg,,826
4021,t84963,UNID,19:34,1,runs,,1,FALSE,,chased by male lion,5004
5826,t78795,jeev,18:46,1,mob,lioness,1,FALSE,,coal brt t1 app lionesss,7014
11998,S13829,tero,19:04,2,app,,1,FALSE,,touch lion tail,1000901
5362,t78815,mgta,6:33,3,mob,lions,1,FALSE,,coal brt t1 app pt,6535
2486,t21394,hml,18:56,2,fds,,1,FALSE,buffalo carcass,,3160
253,t6107,lg,18:40,1,app backside of lion,,1,FALSE,,lion is now growling at ber in culvert,331
4003,t84963,atac,19:18,4,mob,,1,TRUE,,chase lions into thickest,4986
4004,t84963,buar,19:18,4,mob,,1,TRUE,,chase lions into thickest,4987
4005,t84963,hel,19:18,4,mob,,1,TRUE,,chase lions into thickest,4988
12025,S13829,strm,19:07,3,mob,,1,TRUE,,,1000929
2362,t37841,mig,8:13,1,steals carc,lion,1,FALSE,,,3034
10784,t28037,vgs,7:39,1,steal kill,,1,FALSE,,,12678
5360,t78815,amaz,6:33,3,mob,lions,1,FALSE,,coal brt t1 app pt,6533
10778,t28037,mp,7:39,1,steal kill,,1,FALSE,,,12671
10779,t28037,mrph,7:39,1,steal kill,,1,FALSE,,,12672
12055,S13829,ordg,19:07,9,dist,,1,FALSE,,,1000953
10780,t28037,nav,7:39,1,steal kill,,1,FALSE,,,12673
10781,t28037,nick,7:39,1,steal kill,,1,FALSE,,,12674
10776,t28037,mali,7:39,1,steal kill,,1,FALSE,,,12669
10783,t28037,sein,7:39,1,steal kill,,1,FALSE,,,12677
10775,t28037,csn,7:39,1,steal kill,,1,FALSE,,,12667
10785,t28037,whh,7:39,1,steal kill,,1,FALSE,,,12679
109,t5650,tz,8:43,2,dist,,1,FALSE,N carcass,2 lions still on N carcass,154
108,t5650,rcn,8:43,2,dist,,1,FALSE,N carcass,2 lions still on N carcass,153
14273,t79357,hrlm,7:55,0,scan,lion,1,FALSE,,,0
15621,s13829,digs,19:07,4,mob,,1,FALSE,,,
15620,s13829,rmon,19:07,4,mob,,1,FALSE,,,
10782,t28037,oke,7:39,1,steal kill,,1,FALSE,,,12676
6744,t67756,juno,18:28,2,bo,lion,1,FALSE,,feint twd team,7973
718,t10785,oly,18:26,1,chew scraps,,1,FALSE,origional carcass site,,839
4230,t49685,unids,6:54,2,mob,lion,1,FALSE,,"brt t2 chase male lion, turns towards hyenas",5220
12027,S13829,hucn,19:07,3,mob,,1,TRUE,,,1000931
12028,S13829,angi,19:07,3,mob,,1,FALSE,,,1000932
12029,S13829,rmon,19:07,3,mob,,1,FALSE,,,1000934
12030,S13829,digs,19:07,3,mob,,1,FALSE,,,1000935
10777,t28037,mig,7:39,1,steal kill,,1,FALSE,,,12670
7593,t5271,chy,6:15,1,fd,,1,FALSE,zebra legs/scraps,scan,9105
5359,t78815,hel,6:33,3,mob,lions,1,FALSE,,coal brt t1 app pt,6532
15623,s13829,strm,19:07,4,mob,,1,FALSE,,,
15622,s13829,arro,19:07,4,mob,,1,FALSE,,,
10771,t28037,bail,7:39,1,steal kill,,1,FALSE,,,12663
10772,t28037,bos,7:39,1,steal kill,,1,FALSE,,,12664
10773,t28037,bp,7:39,1,steal kill,,1,FALSE,,,12665
10774,t28037,cr,7:39,1,steal kill,,1,FALSE,,,12666
12032,S13829,arro,19:07,3,mob,,1,FALSE,,,1000936
2490,t21394,ger,18:56,6,fds,,1,FALSE,buffalo carcass,,3164
3103,t5612,rv,7:36,2,chased by lion,,1,FALSE,,hyenas flee,3873
4031,t38121,mrph,19:12,1,fds,,1,FALSE,zebra,feeding with 5 lionesses (scan),5014
14159,t69604,tab,18:26,0,dist,lion,1,FALSE,,,0
6723,t72320,mono,7:19,4,aproach,lions,1,TRUE,,app grin,7952
4036,t38121,csn,19:15,1,injured by lion rush,,1,FALSE,,clawed by male lion,5020
6837,t77099,obam,6:58,2,mob gig,lions,1,TRUE,,gig coal app,8101
2493,t70184,juba,8:38,1,lope app,lion,1,FALSE,,scan,3167
2492,t21394,dd,18:56,8,fds,,1,FALSE,buffalo carcass,,3166
2491,t21394,ind,18:56,7,fds,,1,FALSE,buffalo carcass,,3165
5829,t78795,ted,18:46,2,ignore,lioness,1,FALSE,,response to lioness roar/growl t2 lunge,7017
15256,t72442,pan,7:01,2,mob,lion,1,FALSE,,,0
254,t6107,lg,18:40,2,charged by second lion,,1,FALSE,,escapes certain death by inches,332
15258,t72442,juno,7:01,2,mob,lion,1,TRUE,,,0
3102,t5612,sd,7:36,1,chased by lion,,1,FALSE,,hyenas flee,3872
15264,t72442,mrph,7:01,3,join mob,lion,1,FALSE,,,0
2487,t21394,foz,18:56,3,fds,,1,FALSE,buffalo carcass,,3161
15269,t72442,amaz,7:01,3,join mob,lion,1,FALSE,,,0
15268,t72442,pan,7:01,3,join mob,lion,1,FALSE,,,0
15267,t72442,mos,7:01,3,join mob,lion,1,FALSE,,,0
15266,t72442,acon,7:01,3,join mob,lion,1,FALSE,,,0
15259,t72442,mgta,7:01,2,mob,lion,1,FALSE,,,0
15265,t72442,envy,7:01,3,join mob,lion,1,FALSE,,,0
15260,t72442,cen,7:01,2,mob,lion,1,FALSE,,,0
2489,t21394,gol,18:56,5,fds,,1,FALSE,buffalo carcass,,3163
15263,t72442,hrpy,7:01,3,join mob,lion,1,FALSE,,,0
15262,t72442,suk,7:01,2,mob,lion,1,FALSE,,,0
15261,t72442,dion,7:01,2,mob,lion,1,FALSE,,,0
10290,t75951,unids,6:25,1,mob,lion,1,FALSE,,,12170
15255,t72442,adon,7:01,1,ap/av,lion,1,FALSE,,,0
2488,t21394,sx,18:56,4,fds,,1,FALSE,buffalo carcass,,3162
6831,t77099,obam,6:55,1,aproach gig,lions,1,FALSE,,not a mob bc approached independenty,8095
2532,t22543,bail,6:53,2,gets fd,,1,FALSE,gnu scrap,part of carcass,3207
5830,t78795,unid,18:46,3,brt app,lioness,1,FALSE,,either ted or jeev,7018
8110,t8699,poin,9:19,4,mob,lions,1,FALSE,,,9744
6829,t77099,dk,6:55,1,aproach gig,lions,1,FALSE,,not a mob bc approached independenty,8093
15257,t72442,amaz,7:01,2,mob,lion,1,FALSE,,,0
6830,t77099,midd,6:55,1,aproach gig,lions,1,FALSE,,not a mob bc approached independenty,8094
6832,t77099,art,6:55,1,aproach gig,lions,1,FALSE,,not a mob bc approached independenty,8096
2352,t31148,csn,7:22,3,bo,,1,FALSE,,in response to app by lion,3024
6834,t77099,yog,6:58,1,brt aproach,lion,1,TRUE,,,8098
11332,t9199,sy,7:00,1,dist,,1,FALSE,unID,in bushes with lion and carcass,13244
11333,t9199,par,7:00,1,dist,,1,FALSE,unID,in bushes with lion and carcass,13245
2351,t31148,mig,7:22,3,bo,,1,FALSE,,in response to app by lion,3023
8285,t49635,csac,6:11,2,scan,,1,FALSE,,scan,9930
8284,t49635,mdsn,6:11,2,scan,,1,FALSE,,scan,9929
6836,t77099,art,6:58,2,mob gig,lions,1,TRUE,,gig coal app,8100
2519,t22543,bern,6:52,1,gets fd,,1,FALSE,gnu leg,runs off with leg,3194
6835,t77099,midd,6:58,2,mob gig,lions,1,FALSE,,gig coal app,8099
1679,t28037,unids,7:39,1,mob,lion,1,FALSE,,,2253
2875,t58014,bail,18:19,1,"app lions, steal scrap",,1,FALSE,,,3638
14171,t69604,molo,18:42,0,dist,lion,1,FALSE,,,0
13352,t29853,whi,18:40,0,scan,lion,1/20/2019,FALSE,,,0
7416,t64386,mrph,6:20,1,aproach,lion,10,FALSE,,lion ignores,8903
1392,t15357,ome,6:46,1,mob,lion,10,FALSE,,,1882
1391,t15357,darw,6:46,1,mob,lion,10,FALSE,,,1881
1822,t11259,sein,7:15,1,app lionness,,10,FALSE,,,2409
7415,t64386,hel,6:20,1,aproach,lion,10,FALSE,,lion ignores,8902
1429,t28037,bos,7:19,1,scan,,10,FALSE,,,1926
6223,t54390,mand,7:28,1,mob,lioness,10,FALSE,,coal brt app,7429
1399,t15357,who,6:46,2,dist,,10,FALSE,,,1889
1393,t15357,mrph,6:46,2,dist,,10,FALSE,,,1883
7480,t57480,bgl,6:40,1,app,lioness,10,FALSE,,ignore,8968
1398,t15357,ome,6:46,2,dist,,10,FALSE,,,1888
9121,t8580,lg,19:10,1,mob,lion,10,FALSE,,"bt, giggle, whoop app-10 m lion",10820
7479,t57480,bail,6:40,1,app,lioness,10,FALSE,,"ignore, is this a mob?",8967
9122,t8580,ua,19:10,1,mob,lion,10,FALSE,,"bt, giggle, whoop app-10 m lion",10821
8607,t70179,juba,7:18,1,mob,,10,FALSE,,,10274
8814,t53074,day,6:45,1,scan,,10,FALSE,,,10493
6448,t75951,juno,6:29,1,scan,,10,FALSE,,inc scan,7654
7029,t9180,hg,6:25,8,scan,,10,FALSE,,,8418
9116,t8580,ot,19:10,1,mob,lion,10,FALSE,,"bt, giggle, whoop app-10 m lion",10815
7405,t56284,unids,19:35,1,mob,lions,10,FALSE,,15 hyenas brt app,8892
9119,t8580,bsh,19:10,1,mob,lion,10,FALSE,,"bt, giggle, whoop app-10 m lion",10818
9120,t8580,jb,19:10,1,mob,lion,10,FALSE,,"bt, giggle, whoop app-10 m lion",10819
7414,t64386,foz,6:20,1,aproach,lion,10,FALSE,,lion ignores,8901
9115,t8580,bail,19:10,1,mob,lion,10,FALSE,,"bt, giggle, whoop app-10 m lion",10814
14677,t96608,cart,7:18,3,scan,lion,10,FALSE,,,0
7413,t64386,pan,6:20,1,aproach,lion,10,FALSE,,lion ignores,8900
14691,t96608,grey,7:23,0,scan,lion,10,FALSE,,,0
1400,t15357,bos,6:46,2,dist,,10,FALSE,,,1890
1433,t28037,cr,7:19,1,scan,,10,FALSE,,,1930
9118,t8580,jab,19:10,1,mob,lion,10,FALSE,,"bt, giggle, whoop app-10 m lion",10817
7476,t57480,bca,6:37,1,scan,,10,FALSE,,,8964
1397,t15357,darw,6:46,2,dist,,10,FALSE,,,1887
14728,t96608,rswl,7:43,0,scan,lion,10,FALSE,,,0
9117,t8580,gil,19:10,1,mob,lion,10,FALSE,,"bt, giggle, whoop app-10 m lion",10816
1395,t15357,fn,6:46,2,dist,,10,FALSE,,,1885
1394,t15357,gil,6:46,2,dist,,10,FALSE,,,1884
1222,t15170,sx,7:16,1,dist,,10,FALSE,,,1539
6222,t54390,chw,7:28,1,mob,lioness,10,FALSE,gnu carcass,carrying gnu scrap while mobbing,7428
7028,t9180,jab,6:25,7,scan,,10,FALSE,,,8417
1396,t15357,mig,6:46,2,dist,,10,FALSE,,,1886
8862,t53110,foz,6:33,1,scan,,10,FALSE,,,10541
1454,t28037,sein,7:24,3,dist,,10,FALSE,,,1956
1456,t28037,bos,7:24,3,dist,,10,FALSE,,,1958
5504,t78815,hel,6:39,3,mob,lions,10,FALSE,,gig brt coal t1 app,6678
5503,t78815,atac,6:39,3,mob,lions,10,FALSE,,gig brt coal t1 app,6677
5502,t78815,amaz,6:39,3,mob,lions,10,FALSE,,gig brt coal t1 app,6676
1455,t28037,whh,7:24,3,dist,,10,FALSE,,,1957
1599,t70073,art,18:00,1,dist,,10,FALSE,,,2172
8526,t14632,fa,7:10,1,scan,,10,FALSE,,scan,10190
1558,t74888,sam,19:35,1,dist,,10,FALSE,,dist form fding lioness,2119
5500,t78815,mgta,6:39,1,hb,lions,10,FALSE,,investigative not sumbissive?,6674
7439,t57480,sbl,6:05,1,scan,,10,FALSE,,,8926
8842,t53110,yog,6:24,1,dist,,10,FALSE,,,10521
8861,t53110,mrph,6:33,1,scan,,10,FALSE,,,10540
1458,t28037,cr,7:24,3,dist,,10,FALSE,,,1960
8863,t53110,nav,6:33,1,scan,,10,FALSE,,,10542
14805,t96103,parc,7:57,1,brt chase mob,lion,10,FALSE,,,0
9243,t1605,int,17:10,2,dist,,10,FALSE,,,10987
8599,t70179,wlg,7:16,3,dist,,10,FALSE,,,10266
8721,t63323,aqua,7:05,1,mob,lion,10,FALSE,,,10390
1761,t15357,vgs,7:15,3,dist,,10,FALSE,,,2336
1760,t15357,bp,7:15,3,dist,,10,FALSE,,,2335
1759,t15357,bos,7:15,3,dist,,10,FALSE,,,2334
1758,t15357,ome,7:15,3,dist,,10,FALSE,,,2333
1757,t15357,gil,7:15,3,dist,,10,FALSE,,,2332
8604,t70179,wlg,7:18,1,mob,,10,TRUE,,,10271
8720,t63323,sam,7:05,1,mob,lion,10,FALSE,,,10389
1325,t22209,sch,18:53,1,st/lk lows,,10,FALSE,,,1798
8962,t50077,det,6:43,1,scan,,10,FALSE,,,10646
5507,t78815,brgr,6:39,3,mob,lions,10,FALSE,,gig brt coal t1 app,6681
5508,t78815,gsmk,6:39,3,mob,lions,10,FALSE,,gig brt coal t1 app,6682
5509,t78815,tgpi,6:39,3,mob,lions,10,FALSE,,gig brt coal t1 app,6683
8588,t70179,molo,7:10,1,scan,,10,FALSE,,,10255
5567,t78815,tgpi,6:47,1,incomplete scan,,10,FALSE,,,6744
5566,t78815,amaz,6:47,1,incomplete scan,,10,FALSE,,,6743
5565,t78815,mgta,6:47,1,incomplete scan,,10,FALSE,,,6742
5564,t78815,hel,6:47,1,incomplete scan,,10,FALSE,,,6741
8596,t70179,mrph,7:16,3,dist,,10,FALSE,,,10263
8587,t70179,juba,7:08,1,scan,,10,FALSE,,lions feeding on adult gnu carcass,10254
1457,t28037,bp,7:24,4,dist,,10,FALSE,,,1959
5563,t78815,pant,6:47,1,incomplete scan,,10,FALSE,,,6740
1453,t28037,oke,7:24,3,dist,,10,FALSE,,,1955
5363,t82236,gsmk,18:27,1,dist,,10,FALSE,,,6537
1568,t69651,roos,7:11,1,app,,10,FALSE,,lion t1 pt ROOS,2129
8597,t70179,foz,7:16,3,dist,,10,FALSE,,,10264
5364,t82236,tpe,18:27,2,dist,,10,FALSE,,,6538
8598,t70179,molo,7:16,3,dist,,10,FALSE,,,10265
1559,t74888,juba,19:35,1,dist,,10,FALSE,,dist form fding lioness,2120
1461,t28037,mrph,7:24,3,dist,,10,FALSE,,,1963
5505,t78815,mgta,6:39,3,mob,lions,10,FALSE,,gig brt coal t1 app,6679
1460,t28037,mig,7:24,3,dist,,10,FALSE,,,1962
1459,t28037,csn,7:24,3,dist,,10,FALSE,,,1961
6195,t54390,hem,7:15,2,mob,lioness,10,FALSE,,brt app,7401
5506,t78815,pant,6:39,3,mob,lions,10,FALSE,,gig brt coal t1 app,6680
9003,t8580,gil,19:01,1,mob,,10,FALSE,,,10688
8637,t70179,adon,7:43,1,dist,,10,FALSE,,,10304
8998,t8580,pt,19:01,1,mob,,10,FALSE,,,10683
8999,t8580,bb,19:01,1,mob,,10,FALSE,,,10684
8925,t53110,ctz,6:55,1,scan,,10,FALSE,,,10604
9000,t8580,bsh,19:01,1,mob,,10,FALSE,,,10685
9144,t8580,unids,19:17,1,mob,lion,10,FALSE,,,10873
6193,t54390,chw,7:15,2,mob,lioness,10,FALSE,,brt app,7399
1547,t79498,idi,18:22,1,scan,,10,FALSE,,,2108
8606,t70179,wrwk,7:18,1,mob,,10,FALSE,,,10273
9001,t8580,fn,19:01,1,mob,,10,FALSE,,,10686
1452,t28037,nola,7:24,3,dist,,10,FALSE,,,1954
8997,t8580,jb,19:01,1,mob,,10,FALSE,,,10682
9002,t8580,lg,19:01,1,mob,,10,FALSE,,,10687
8996,t8580,sd,19:01,1,mob,,10,FALSE,,,10681
9004,t8580,ua,19:01,1,mob,,10,FALSE,,,10689
1451,t28037,nick,7:24,3,dist,,10,FALSE,,,1953
1450,t28037,bail,7:24,3,dist,,10,FALSE,,,1952
1639,t67623,roos,6:44,2,scan,,10,FALSE,,,2212
9127,t8580,sd,19:10,1,mob,lion,10,FALSE,,"bt, giggle, whoop app-10 m lion",10826
9126,t8580,zulu,19:10,1,mob,lion,10,FALSE,,"bt, giggle, whoop app-10 m lion",10825
1514,t11417.2,gob,7:47,4,scan,,10,FALSE,,,2062
1513,t11417.2,sks,7:47,3,scan,,10,FALSE,,,2061
1512,t11417.2,sim,7:47,2,scan,,10,FALSE,,,2060
9125,t8580,pt,19:10,1,mob,lion,10,FALSE,,"bt, giggle, whoop app-10 m lion",10824
9124,t8580,who,19:10,1,mob,lion,10,FALSE,,"bt, giggle, whoop app-10 m lion",10823
1518,t11417.2,hg,7:47,8,carry fd,,10,FALSE,zebra bone,,2066
6194,t54390,dub,7:15,2,mob,lioness,10,FALSE,,brt app,7400
5688,t78815,unid,7:32,1,dist,,10,FALSE,,,6873
8601,t70179,mrph,7:18,1,mob,,10,TRUE,,,10268
8602,t70179,foz,7:18,1,mob,,10,TRUE,,,10269
5368,t82236,gsmk,18:42,1,scan,,10,FALSE,,,6542
8633,t70179,juba,7:37,1,scan,,10,FALSE,,,10300
5499,t78815,mgta,6:38,2,brt app,lions,10,FALSE,,,6673
5645,t71681,que,7:10,1,scan,,10,FALSE,,scan,6830
8603,t70179,molo,7:18,1,mob,,10,TRUE,,,10270
8605,t70179,oak,7:18,1,mob,,10,FALSE,,,10272
8631,t70179,juba,7:34,1,scan,,10,FALSE,,,10298
8732,t63323,aqua,7:21,2,mob,,10,FALSE,,,10401
8868,t53110,pisa,6:33,1,scan,,10,FALSE,,,10547
8733,t63323,hel,7:21,2,mob,,10,FALSE,,,10405
9123,t8580,dj,19:10,1,mob,lion,10,FALSE,,"bt, giggle, whoop app-10 m lion",10822
8734,t63323,pan,7:21,2,mob,,10,FALSE,,,10406
8735,t63323,mrph,7:21,2,mob,,10,FALSE,,,10407
1756,t15357,fn,7:15,3,dist,,10,FALSE,,,2331
9277,t1605,sy,17:35,2,dist,,10,FALSE,,,11022
1623,t67623,roos,6:32,1,dist,,10,FALSE,,,2196
1755,t15357,mig,7:15,3,dist,,10,FALSE,,,2330
8992,t8580,who,19:01,1,mob,,10,FALSE,,,10677
8993,t8580,jab,19:01,1,mob,,10,FALSE,,,10678
8994,t8580,ot,19:01,1,mob,,10,FALSE,,,10679
7449,t57480,adon,6:11,2,whoop,,10,FALSE,,,8936
8995,t8580,gol,19:01,1,mob,,10,FALSE,,,10680
5369,t82236,reb,18:42,2,scan,,10,FALSE,,,6543
1023,t9185,sx,6:31,1,scan,,10,FALSE,,scan,1213
2462,t21394,ger,18:48,2,dist,,10,FALSE,,,3135
11053,t85229,amaz,8:06,2,mob,,10,FALSE,,lion ignore,12953
11054,t85229,atac,8:06,2,mob,,10,FALSE,,lion ignore,12954
34,t3586,lg,7:23,3,dist,,10,FALSE,,,70
7865,t53581,kik,6:26,1,alarm rumble,,10,FALSE,,,9485
7864,t53581,vgs,6:26,1,alarm rumble,,10,FALSE,,,9484
7862,t53581,stl,6:26,1,alarm rumble,,10,FALSE,,,9482
11051,t85229,neon,8:06,2,mob,,10,FALSE,,lion ignore,12951
7860,t53581,pnc,6:26,1,alarm rumble,,10,FALSE,,,9480
11050,t85229,mgta,8:06,2,mob,,10,FALSE,,lion ignore,12950
11086,t85229,mt,8:07,3,mob,,10,FALSE,,,12986
11087,t85229,baez,8:07,3,mob,,10,FALSE,,,12987
11088,t85229,hon,8:07,3,mob,,10,FALSE,,,12988
11089,t85229,ffl,8:07,3,mob,,10,FALSE,,,12989
11091,t85229,yog,8:07,3,mob,,10,FALSE,,,12991
11092,t85229,neon,8:07,3,mob,,10,FALSE,,,12992
11093,t85229,adon,8:07,3,mob,,10,FALSE,,,12993
7861,t53581,nick,6:26,1,alarm rumble,,10,FALSE,,,9481
7879,t8699,vinc,9:05,2,dist,,10,FALSE,,,9507
13407,t31600,bos,6:59,0,scan,lion,10,FALSE,,,0
11009,t85229,neon,8:03,3,brt app,lion,10,FALSE,,lion growls,12906
11010,t85229,adon,8:03,3,brt app,lion,10,FALSE,,lion growls,12907
11011,t85229,loki,8:03,3,brt app,lion,10,FALSE,,lion growls,12908
11013,t85229,baez,8:03,3,brt app whoop,lion,10,TRUE,,lion growls,12910
11021,t85229,neon,8:04,3,mob,,10,FALSE,,"coal brt app 10 lion, lion ignore",12919
11022,t85229,mgta,8:04,3,mob,,10,FALSE,,"coal brt app 10 lion, lion ignore",12920
11052,t85229,adon,8:06,2,mob,,10,FALSE,,lion ignore,12952
11024,t85229,crms,8:04,3,mob,,10,FALSE,,"coal brt app 10 lion, lion ignore",12922
52,t3586,quai,7:37,6,aproach brt,,10,FALSE,,,91
7203,t1209,mrb,9:29,5,app,carc,10,FALSE,,,8666
7202,t1209,hol,9:29,4,app,carc,10,FALSE,,,8665
7201,t1209,ap,9:29,3,app,carc,10,FALSE,,,8664
7200,t1209,dave,9:29,2,app,carc,10,FALSE,,,8663
7877,t8699,ors,9:05,2,dist,,10,FALSE,,,9505
11048,t85229,baez,8:06,2,mob,,10,FALSE,,lion ignore,12948
11049,t85229,crms,8:06,2,mob,,10,FALSE,,lion ignore,12949
11023,t85229,adon,8:04,3,mob,,10,FALSE,,"coal brt app 10 lion, lion ignore",12921
870,t15304.2,gil,6:39,1,mob lioness,lioness,10,FALSE,,"lion wlk oos W, ignores hyenas",1009
7052,t9180,sy,6:37,1,paste,,10,TRUE,,,8446
11291,t2135,coch,18:20,1,scan,,10,FALSE,,,13201
11296,t2135,sy,18:20,1,scan,,10,FALSE,,,13206
2865,t58014,bail,18:10,1,app,lions,10,FALSE,,,3628
2867,t58014,bail,18:12,1,app,lions,10,FALSE,,,3630
11321,t53.5,mrph,8:02,0,,,10,FALSE,,,13233
11322,t53.5,mrph,8:02,0,,,10,FALSE,,,13234
11099,t85229,twst,8:08,1,scan,,10,FALSE,,,12999
4192,t49685,det,6:44,1,scan,,10,FALSE,,,5182
15536,s13829,lady,19:03,2,mob,lion,10,FALSE,,,
11330,t3561.6,zip,17:52,1,dist,,10,FALSE,,,13242
2869,t58014,bail,18:14,1,app,lions,10,FALSE,,,3632
2873,t58014,bail,18:18,1,steals scrap from lions,,10,FALSE,,,3636
2878,t58014,bail,18:20,1,dist,,10,FALSE,,scan,3641
2886,t22551,csn,18:29,1,dist,,10,FALSE,,,3649
2891,t22551,hem,18:34,1,brt st/lk,lions,10,TRUE,,,3654
11366,S13944,jude,6:02,1,dist,,10,FALSE,,,1000239
